,experiment_id,number,type,calendar_time,cum_fec,Laboratory identifier,Internal cell serial,Testpoint,Measurement start date,Measurement device used,Test channel,Climate chamber used,Climate chamber temperature setpoint,Position within climate chamber,Q_mean,Q_charge,Q_discharge,t_charge,t_discharge
108,TP_k01_06_2,1,ET_T45,5,0.0,SIE,123,k01,03.12.2022,BaSyTec GSM.X.62.43.0427,CH02,"Binder KB115 #10, SN:20200000019983",45°C,bottom middle,4.953202623503417,4.953194750449535,4.953210496557298,350558.039,359991.033
109,TP_k01_06_2,1,ET_T23,13,0.0,SIE,123,k01,07.12.2022,BaSyTec GSM.X.62.43.0427,CH02,"Binder KB115 #10, SN:20200000019983",23°C,bottom middle,4.846873240568348,4.841200740511448,4.852545740625247,692444.964,702307.781
110,TP_k01_06_2,1,ET_T10,0,0.0,SIE,123,k01,01.12.2022,BaSyTec GSM.X.62.43.0427,CH02,"Binder KB115 #10, SN:20200000019983",10°C,bottom middle,4.730864868439671,4.717862742126883,4.743866994752458,21458.014,31946.118
111,TP_k01_06_2,2,AT_T45,426,0.0,SIE,123,k01,29.01.2024,BaSyTec GSM.X.62.43.0427,CH02,"Binder KB115 #10, SN:20200000019983",45°C,bottom middle,4.93029217356721,4.933091281094719,4.9274930660397,274975.239,284381.649
112,TP_k01_06_2,2,AT_T23,431,0.0,SIE,123,k01,29.01.2024,BaSyTec GSM.X.62.43.0427,CH02,"Binder KB115 #10, SN:20200000019983",23°C,bottom middle,4.822791805068341,4.819153838109332,4.8264297720273515,632820.854,642637.039
113,TP_k01_06_2,2,AT_T10,423,0.0,SIE,123,k01,29.01.2024,BaSyTec GSM.X.62.43.0427,CH02,"Binder KB115 #10, SN:20200000019983",10°C,bottom middle,4.767989146631299,4.762736452617235,4.773241840645363,16263.581,26949.512
114,TP_k02_01_1,1,ET_T10,0,0.0,SIE,S004,k02,08.09.2021,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,10°C,middle right (Position 4 of 6),4.79625619930373,4.807904039122402,4.784608359485057,88711.476,99114.128
115,TP_k02_01_1,1,ET_T23,14,0.0,SIE,S004,k02,15.09.2021,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.882635633758522,4.878912527791471,4.886358739725572,772495.236,782457.907
116,TP_k02_01_1,1,ET_T45,7,0.0,SIE,S004,k02,11.09.2021,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,45°C,middle right (Position 4 of 6),4.982560315077924,4.982762148065709,4.98235848209014,509543.531,518999.657
117,TP_k02_01_1,2,CU,47,0.0,SIE,S004,k02,26.10.2021,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.877203625831556,4.8685853501019345,4.885821901561178,14650.328,24611.234
118,TP_k02_01_1,3,exCU,82,0.0,SIE,S004,k02,30.11.2021,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.867897656023741,4.859479233334799,4.876316078712684,3838.528,13783.887
119,TP_k02_01_1,4,CU,131,0.0,SIE,S004,k02,18.01.2022,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.861625402128158,4.859012801738888,4.864238002517429,14330.953,24274.55
120,TP_k02_01_1,5,CU,187,0.0,SIE,S004,k02,15.03.2022,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.856971144034684,4.8492525558402315,4.864689732229137,14417.071,24333.548
121,TP_k02_01_1,6,CU,243,0.0,SIE,S004,k02,10.05.2022,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.856379623298672,4.860325353055929,4.852433893541414,14365.174,24296.776
122,TP_k02_01_1,7,exCU,269,0.0,SIE,S004,k02,05.06.2022,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.846136035227194,4.850627221546767,4.841644848907621,6985.322,16896.957
123,TP_k02_01_1,8,CU,355,0.0,SIE,S004,k02,30.08.2022,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.8388554773574395,4.8458209656221225,4.831889989092757,14368.566,24286.137
124,TP_k02_01_1,9,AT_T45,371,0.0,SIE,S004,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,45°C,middle right (Position 4 of 6),4.892324887343047,4.897152974892805,4.88749679979329,284297.683,293649.581
125,TP_k02_01_1,9,AT_T23,375,0.0,SIE,S004,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,23°C,middle right (Position 4 of 6),4.790621052607699,4.786431001423364,4.794811103792035,625927.571,635745.75
126,TP_k02_01_1,9,AT_T10,368,0.0,SIE,S004,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH04,CTS C-70/200 SN: 092061,10°C,middle right (Position 4 of 6),4.753890717059912,4.761954734349969,4.745826699769856,30054.836,40818.487
127,TP_k02_01_2,1,ET_T10,0,0.0,SIE,131,k02,06.12.2022,BaSyTec X50.X.13.13.0864,CH04,KB115 #11-00467,10°C,middle right (Position 4 of 6),4.720434196714627,4.709485151473152,4.7313832419561015,14772.484,25151.314
128,TP_k02_01_2,1,ET_T23,11,0.0,SIE,131,k02,11.12.2022,BaSyTec X50.X.13.13.0864,CH04,KB115 #11-00467,23°C,middle right (Position 4 of 6),4.852899414078003,4.844481681247154,4.861317146908851,539519.66,549378.469
129,TP_k02_01_2,1,ET_T45,5,0.0,SIE,131,k02,08.12.2022,BaSyTec X50.X.13.13.0864,CH04,KB115 #11-00467,45°C,middle right (Position 4 of 6),4.952238529591445,4.950244992658951,4.9542320665239385,278363.162,287787.44
130,TP_k02_01_2,2,CU,48,0.0,SIE,131,k02,23.01.2023,BaSyTec X50.X.13.13.0864,CH04,KB53 #03-50970,23°C,middle right (Position 4 of 6),4.820057943277563,4.813920460677629,4.826195425877496,15733.926,25568.42
131,TP_k02_01_2,3,exCU,77,0.0,SIE,131,k02,21.02.2023,BaSyTec X50.X.13.13.0864,CH04,KB53 #03-50970,23°C,middle right (Position 4 of 6),4.805958002511739,4.80290263241825,4.809013372605229,15448.352,25267.596
132,TP_k02_01_2,4,CU,140,0.0,SIE,131,k02,25.04.2023,BaSyTec X50.X.13.13.0864,CH04,KB53 #03-50970,23°C,middle right (Position 4 of 6),4.781084691617805,4.77697562211029,4.785193761125319,15453.778,25244.644
133,TP_k02_01_2,5,exCU,188,0.0,SIE,131,k02,13.06.2023,BaSyTec X50.X.13.13.0864,CH04,KB53 #03-50970,23°C,middle right (Position 4 of 6),4.7688038728843285,4.764859637517914,4.7727481082507435,8364.069,18118.284
134,TP_k02_01_2,6,CU,245,0.0,SIE,131,k02,08.08.2023,BaSyTec X50.X.13.13.0864,CH04,KB53 #03-50970,23°C,middle right (Position 4 of 6),4.754524670708626,4.751146820316453,4.7579025211007995,15395.26,25127.546
135,TP_k02_01_2,7,exCU,301,0.0,SIE,131,k02,04.10.2023,BaSyTec X50.X.13.13.0864,CH04,KB53 #03-50970,23°C,middle right (Position 4 of 6),4.741009825884787,4.739638798078322,4.742380853691253,8043.424,17749.756
136,TP_k02_01_2,8,CU,356,0.0,SIE,131,k02,27.11.2023,BaSyTec X50.X.13.13.0864,CH04,KB53 #03-50970,23°C,middle right (Position 4 of 6),4.724412666063358,4.721817189606059,4.727008142520659,15475.062,25196.416
137,TP_k02_01_2,9,AT_T45,408,0.0,SIE,131,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH04,Binder KB115 #11-00467,45°C,middle right (Position 4 of 6),4.797866014281886,4.802508983568705,4.793223044995067,276420.928,285655.085
138,TP_k02_01_2,9,AT_T23,412,0.0,SIE,131,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH04,Binder KB115 #11-00467,23°C,middle right (Position 4 of 6),4.718391014140318,4.718113524902769,4.7186685033778675,623745.787,633447.731
139,TP_k02_01_2,9,AT_T10,405,0.0,SIE,131,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH04,Binder KB115 #11-00467,10°C,middle right (Position 4 of 6),4.630801059167327,4.633263488974296,4.628338629360359,15655.721,26181.607
140,TP_k02_02_1,1,ET_T10,0,0.0,SIE,S005,k02,08.09.2021,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,10°C,halb right (Position 5 of 6),4.7863687518080535,4.790392127404898,4.782345376211208,88726.505,99090.465
141,TP_k02_02_1,1,ET_T23,14,0.0,SIE,S005,k02,15.09.2021,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.874148366873925,4.865375973855701,4.882920759892149,772469.069,782363.511
142,TP_k02_02_1,1,ET_T45,7,0.0,SIE,S005,k02,11.09.2021,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.960327168585492,4.95114457818968,4.969509758981304,509568.385,518918.302
143,TP_k02_02_1,2,CU,47,0.0,SIE,S005,k02,26.10.2021,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.864874546595667,4.845036397850802,4.88471269534053,14631.79,24487.301
144,TP_k02_02_1,3,exCU,82,0.0,SIE,S005,k02,30.11.2021,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.854654293893263,4.830292885499802,4.879015702286723,3827.145,13666.349
145,TP_k02_02_1,4,CU,131,0.0,SIE,S005,k02,18.01.2022,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.8547918160864505,4.842251905836116,4.8673317263367855,14324.962,24166.743
146,TP_k02_02_1,5,CU,187,0.0,SIE,S005,k02,15.03.2022,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.841271127709446,4.819185411334497,4.863356844084394,14427.043,24248.453
147,TP_k02_02_1,6,CU,243,0.0,SIE,S005,k02,10.05.2022,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.848411393243191,4.8498211441961745,4.847001642290208,14370.868,24245.294
148,TP_k02_02_1,7,exCU,269,0.0,SIE,S005,k02,05.06.2022,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.842429619319009,4.845704341319012,4.8391548973190055,6946.041,16814.855
149,TP_k02_02_1,8,CU,355,0.0,SIE,S005,k02,30.08.2022,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.83251824917097,4.83957080544607,4.825465692895872,14369.468,24253.329
150,TP_k02_02_1,9,AT_T45,371,0.0,SIE,S005,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,45°C,halb right (Position 5 of 6),4.878683077110241,4.876003013605909,4.881363140614574,284343.381,293631.512
151,TP_k02_02_1,9,AT_T23,375,0.0,SIE,S005,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,23°C,halb right (Position 5 of 6),4.787841684915614,4.773899588251028,4.801783781580201,625944.262,635710.624
152,TP_k02_02_1,9,AT_T10,368,0.0,SIE,S005,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH05,CTS C-70/200 SN: 092061,10°C,halb right (Position 5 of 6),4.755265304409907,4.752621274956278,4.757909333863536,30075.069,40660.868
153,TP_k02_02_2,1,ET_T10,0,0.0,SIE,019,k02,06.12.2022,BaSyTec X50.X.13.13.0864,CH05,KB115 #11-00467,10°C,middle right (Position 5 of 6),4.719133603422316,4.69118790840853,4.747079298436102,14800.669,25252.35
154,TP_k02_02_2,1,ET_T23,11,0.0,SIE,019,k02,11.12.2022,BaSyTec X50.X.13.13.0864,CH05,KB115 #11-00467,23°C,middle right (Position 5 of 6),4.856523673674078,4.8365942417176715,4.8764531056304845,539546.1,549395.853
155,TP_k02_02_2,1,ET_T45,5,0.0,SIE,019,k02,08.12.2022,BaSyTec X50.X.13.13.0864,CH05,KB115 #11-00467,45°C,middle right (Position 5 of 6),4.953861920492367,4.942442193439684,4.965281647545049,278374.423,287781.593
156,TP_k02_02_2,2,CU,48,0.0,SIE,019,k02,23.01.2023,BaSyTec X50.X.13.13.0864,CH05,KB53 #03-50970,23°C,middle right (Position 5 of 6),4.8256267568184,4.809931963951252,4.841321549685547,15747.803,25577.391
157,TP_k02_02_2,3,exCU,77,0.0,SIE,019,k02,21.02.2023,BaSyTec X50.X.13.13.0864,CH05,KB53 #03-50970,23°C,middle right (Position 5 of 6),4.814674122534362,4.809679586213595,4.81966865885513,15452.241,25289.714
158,TP_k02_02_2,4,CU,140,0.0,SIE,019,k02,25.04.2023,BaSyTec X50.X.13.13.0864,CH05,KB53 #03-50970,23°C,middle right (Position 5 of 6),4.787226448995936,4.776667308897027,4.797785589094845,15456.334,25253.025
159,TP_k02_02_2,5,exCU,188,0.0,SIE,019,k02,13.06.2023,BaSyTec X50.X.13.13.0864,CH05,KB53 #03-50970,23°C,middle right (Position 5 of 6),4.775459096466681,4.7673431496661305,4.783575043267232,8355.676,18133.746
160,TP_k02_02_2,6,CU,245,0.0,SIE,019,k02,08.08.2023,BaSyTec X50.X.13.13.0864,CH05,KB53 #03-50970,23°C,middle right (Position 5 of 6),4.762358238929262,4.756377751264535,4.768338726593989,15395.042,25147.669
161,TP_k02_02_2,7,exCU,301,0.0,SIE,019,k02,04.10.2023,BaSyTec X50.X.13.13.0864,CH05,KB53 #03-50970,23°C,middle right (Position 5 of 6),4.750664619821084,4.745315329813314,4.7560139098288525,8006.761,17730.76
162,TP_k02_02_2,8,CU,356,0.0,SIE,019,k02,27.11.2023,BaSyTec X50.X.13.13.0864,CH05,KB53 #03-50970,23°C,middle right (Position 5 of 6),4.734093583692639,4.723212508763359,4.744974658621919,15472.541,25183.511
163,TP_k02_02_2,9,AT_T45,408,0.0,SIE,19,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH05,Binder KB115 #11-00467,45°C,middle right (Position 5 of 6),4.810312782193544,4.810629054149313,4.8099965102377755,276407.575,285641.103
164,TP_k02_02_2,9,AT_T23,412,0.0,SIE,19,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH05,Binder KB115 #11-00467,23°C,middle right (Position 5 of 6),4.729004803188109,4.724702999539588,4.73330660683663,623736.744,633458.205
165,TP_k02_02_2,9,AT_T10,405,0.0,SIE,19,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH05,Binder KB115 #11-00467,10°C,middle right (Position 5 of 6),4.643132345448701,4.63619198402453,4.650072706872873,15687.628,26249.815
166,TP_k02_03_1,1,ET_T45,7,0.0,SIE,S006,k02,11.09.2021,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,45°C,right (Position 6 of 6),4.95408535581635,4.952333388882313,4.955837322750387,509563.64,518931.151
167,TP_k02_03_1,1,ET_T23,14,0.0,SIE,S006,k02,15.09.2021,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.874080757773889,4.875653524739988,4.872507990807789,772431.624,782306.956
168,TP_k02_03_1,1,ET_T10,0,0.0,SIE,S006,k02,08.09.2021,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,10°C,right (Position 6 of 6),4.801901403809571,4.813706366265965,4.790096441353176,88643.852,99043.832
169,TP_k02_03_1,2,CU,47,0.0,SIE,S006,k02,26.10.2021,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.864081258755391,4.853381266089861,4.874781251420921,14627.76,24464.0
170,TP_k02_03_1,3,exCU,82,0.0,SIE,S006,k02,30.11.2021,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.8520555264287015,4.8390244655159815,4.8650865873414215,3801.877,13607.132
171,TP_k02_03_1,4,CU,131,0.0,SIE,S006,k02,18.01.2022,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.848990357721426,4.845220847929639,4.852759867513213,14322.919,24140.948
172,TP_k02_03_1,5,CU,187,0.0,SIE,S006,k02,15.03.2022,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.839296166123614,4.827724003181901,4.850868329065326,14410.18,24207.853
173,TP_k02_03_1,6,CU,243,0.0,SIE,S006,k02,10.05.2022,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.843613005487109,4.852300460751987,4.8349255502222315,14364.303,24218.692
174,TP_k02_03_1,7,exCU,269,0.0,SIE,S006,k02,05.06.2022,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.839201589473978,4.854444150461118,4.823959028486838,6818.391,16695.54
175,TP_k02_03_1,8,CU,355,0.0,SIE,S006,k02,30.08.2022,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.826370713201639,4.837814806330945,4.814926620072334,14371.593,24228.583
176,TP_k02_03_1,9,AT_T10,368,0.0,SIE,S006,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,10°C,right (Position 6 of 6),4.759196996583599,4.766308400240625,4.752085592926572,29994.39,40614.873
177,TP_k02_03_1,9,AT_T23,375,0.0,SIE,S006,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,23°C,right (Position 6 of 6),4.78159209198575,4.778507465155313,4.784676718816189,625904.301,635652.472
178,TP_k02_03_1,9,AT_T45,371,0.0,SIE,S006,k02,12.09.2022,BaSyTec X50.X.13.13.0864,CH06,CTS C-70/200 SN: 092061,45°C,right (Position 6 of 6),4.871315853449907,4.876102045935429,4.866529660964384,284339.652,293632.932
179,TP_k02_03_2,1,ET_T45,5,0.0,SIE,197,k02,08.12.2022,BaSyTec X50.X.13.13.0864,CH06,KB115 #11-00467,45°C, right (Position 6 of 6),4.964561935259954,4.964768100627504,4.9643557698924035,278323.333,287781.672
180,TP_k02_03_2,1,ET_T23,11,0.0,SIE,197,k02,11.12.2022,BaSyTec X50.X.13.13.0864,CH06,KB115 #11-00467,23°C, right (Position 6 of 6),4.866225452465206,4.862639876550275,4.869811028380137,539490.406,549421.959
181,TP_k02_03_2,1,ET_T10,0,0.0,SIE,197,k02,06.12.2022,BaSyTec X50.X.13.13.0864,CH06,KB115 #11-00467,10°C, right (Position 6 of 6),4.722806046307607,4.7107901609356695,4.734821931679544,14754.114,25209.057
182,TP_k02_03_2,2,CU,48,0.0,SIE,197,k02,23.01.2023,BaSyTec X50.X.13.13.0864,CH06,KB53 #03-50970,23°C,right (Position 6 of 6),4.816799162574452,4.810750748756111,4.822847576392793,15784.477,25710.18
183,TP_k02_03_2,3,exCU,77,0.0,SIE,197,k02,21.02.2023,BaSyTec X50.X.13.13.0864,CH06,KB53 #03-50970,23°C,right (Position 6 of 6),4.804515016406969,4.806934259313371,4.802095773500568,15475.014,25412.746
184,TP_k02_03_2,4,CU,140,0.0,SIE,197,k02,25.04.2023,BaSyTec X50.X.13.13.0864,CH06,KB53 #03-50970,23°C,right (Position 6 of 6),4.7767269974834985,4.773496214096249,4.779957780870748,15472.077,25357.565
185,TP_k02_03_2,5,exCU,188,0.0,SIE,197,k02,13.06.2023,BaSyTec X50.X.13.13.0864,CH06,KB53 #03-50970,23°C,right (Position 6 of 6),4.764495859881723,4.763020629622125,4.765971090141322,8371.772,18223.639
186,TP_k02_03_2,6,CU,245,0.0,SIE,197,k02,08.08.2023,BaSyTec X50.X.13.13.0864,CH06,KB53 #03-50970,23°C,right (Position 6 of 6),4.75406946078122,4.756396495810824,4.751742425751615,15414.904,25284.644
187,TP_k02_03_2,7,exCU,301,0.0,SIE,197,k02,04.10.2023,BaSyTec X50.X.13.13.0864,CH06,KB53 #03-50970,23°C,right (Position 6 of 6),4.741416714952895,4.745767213863112,4.737066216042678,8021.513,17870.005
188,TP_k02_03_2,8,CU,356,0.0,SIE,197,k02,27.11.2023,BaSyTec X50.X.13.13.0864,CH06,KB53 #03-50970,23°C,right (Position 6 of 6),4.729421557858532,4.730006693541652,4.728836422175412,15483.103,25306.5
189,TP_k02_03_2,9,AT_T10,405,0.0,SIE,197,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH06,Binder KB115 #11-00467,10°C,right (Position 6 of 6),4.604672295758755,4.612079263833752,4.597265327683759,15705.511,26508.993
190,TP_k02_03_2,9,AT_T23,412,0.0,SIE,197,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH06,Binder KB115 #11-00467,23°C,right (Position 6 of 6),4.721323799437437,4.729035716101561,4.713611882773313,623732.298,633578.308
191,TP_k02_03_2,9,AT_T45,408,0.0,SIE,197,k02,15.01.2024,BaSyTec X50.X.13.13.0864,CH06,Binder KB115 #11-00467,45°C,right (Position 6 of 6),4.810128746469735,4.820160250894415,4.800097242045053,276358.188,285643.221
192,TP_k02_04_1,1,ET_T45,9,0.0,SIE,S013,k02noCU,08.10.2021,BaSyTec X50.X.13.13.0864,CH01,CTS C-70/200 SN: 092061,45°C,left (Position 1 of 6),4.957273355246478,4.951946044955099,4.962600665537858,622620.044,631995.394
193,TP_k02_04_1,1,ET_T23,18,0.0,SIE,S013,k02noCU,14.10.2021,BaSyTec X50.X.13.13.0864,CH01,CTS C-70/200 SN: 092061,23°C,left (Position 1 of 6),4.867305146716328,4.856709658447715,4.8779006349849405,885996.596,895876.993
194,TP_k02_04_1,1,ET_T10,0,0.0,SIE,S013,k02noCU,05.10.2021,BaSyTec X50.X.13.13.0864,CH01,CTS C-70/200 SN: 092061,10°C,left (Position 1 of 6),4.791539588611979,4.79967694416439,4.783402233059567,102883.86,113259.645
195,TP_k02_04_1,2,AT_T45,368,0.0,SIE,S013,k02noCU,04.10.2022,BaSyTec X50.X.13.13.0864,CH01,CTS C-70/200 SN: 092061,45°C,left (Position 1 of 6),4.904066484756776,4.9032758098366775,4.904857159676875,532460.184,541761.716
196,TP_k02_04_1,2,AT_T23,372,0.0,SIE,S013,k02noCU,04.10.2022,BaSyTec X50.X.13.13.0864,CH01,CTS C-70/200 SN: 092061,23°C,left (Position 1 of 6),4.8258500300868254,4.818495654998242,4.833204405175409,797235.595,807056.65
197,TP_k02_04_1,2,AT_T10,362,0.0,SIE,S013,k02noCU,04.10.2022,BaSyTec X50.X.13.13.0864,CH01,CTS C-70/200 SN: 092061,10°C,left (Position 1 of 6),4.70489072567624,4.691939233090567,4.7178422182619135,15526.793,25905.843
198,TP_k02_04_2,1,ET_T45,5,0.0,SIE,145,k02,03.12.2022,BaSyTec GSM.X.62.43.0427,CH03,"Binder KB115 #10, SN:20200000019983",45°C,bottom middle right,4.955668353319643,4.957382791826257,4.953953914813029,350553.759,360018.594
199,TP_k02_04_2,1,ET_T23,13,0.0,SIE,145,k02,07.12.2022,BaSyTec GSM.X.62.43.0427,CH03,"Binder KB115 #10, SN:20200000019983",23°C,bottom middle right,4.854613368914746,4.850965664399196,4.858261073430298,692425.755,702334.124
200,TP_k02_04_2,1,ET_T10,0,0.0,SIE,145,k02,01.12.2022,BaSyTec GSM.X.62.43.0427,CH03,"Binder KB115 #10, SN:20200000019983",10°C,bottom middle right,4.750111967818381,4.741001342345265,4.759222593291498,21421.249,31994.998
201,TP_k02_04_2,2,AT_T45,426,0.0,SIE,145,k02,29.01.2024,BaSyTec GSM.X.62.43.0427,CH03,"Binder KB115 #10, SN:20200000019983",45°C,bottom middle right,4.848768237691259,4.850390000482036,4.847146474900483,274842.29,284149.38
202,TP_k02_04_2,2,AT_T23,431,0.0,SIE,145,k02,29.01.2024,BaSyTec GSM.X.62.43.0427,CH03,"Binder KB115 #10, SN:20200000019983",23°C,bottom middle right,4.765831618256911,4.764878339160856,4.7667848973529665,632711.324,642477.665
203,TP_k02_04_2,2,AT_T10,423,0.0,SIE,145,k02,29.01.2024,BaSyTec GSM.X.62.43.0427,CH03,"Binder KB115 #10, SN:20200000019983",10°C,bottom middle right,4.649601033778616,4.6462657106599154,4.652936356897316,18143.578,28737.074
204,TP_k02_05_1,1,ET_T10,0,0.0,SIE,S014,k02noCU,05.10.2021,BaSyTec X50.X.13.13.0864,CH02,CTS C-70/200 SN: 092061,10°C,halb left (Position 2 of 6),4.7616061773507745,4.763140857090224,4.7600714976113245,102908.551,113221.332
205,TP_k02_05_1,1,ET_T23,18,0.0,SIE,S014,k02noCU,14.10.2021,BaSyTec X50.X.13.13.0864,CH02,CTS C-70/200 SN: 092061,23°C,halb left (Position 2 of 6),4.840585438215966,4.819025740440374,4.862145135991558,885992.112,895806.943
206,TP_k02_05_1,1,ET_T45,9,0.0,SIE,S014,k02noCU,08.10.2021,BaSyTec X50.X.13.13.0864,CH02,CTS C-70/200 SN: 092061,45°C,halb left (Position 2 of 6),4.929397212048557,4.915280631149633,4.943513792947481,622616.614,631939.628
207,TP_k02_05_1,2,AT_T10,362,0.0,SIE,S014,k02noCU,04.10.2022,BaSyTec X50.X.13.13.0864,CH02,CTS C-70/200 SN: 092061,10°C,halb left (Position 2 of 6),4.676418027977646,4.651604783587184,4.701231272368108,15686.017,26047.29
208,TP_k02_05_1,2,AT_T23,372,0.0,SIE,S014,k02noCU,04.10.2022,BaSyTec X50.X.13.13.0864,CH02,CTS C-70/200 SN: 092061,23°C,halb left (Position 2 of 6),4.789042739804133,4.768696150265077,4.809389329343188,797374.354,807129.743
